CountyFIPS,NatWalkInd,DIABETES_AdjPrev,OBESITY_AdjPrev,HIGHCHOL_AdjPrev,CHD_AdjPrev,BPHIGH_AdjPrev
27097,5.622222222166667,8.8,39.8,27.3,5.9,28.9
27099,7.553921568558824,10.4,40.7,25.6,6.3,29.2
27101,5.25,9.5,40.5,27.3,6.1,27.8
27103,6.619047619190476,8.8,36.5,27.5,5.4,27.8
27105,6.007575757545454,11.3,40.7,27.1,6.4,30.6
27107,5.703703703666666,9.0,37.9,26.7,5.7,28.0
27109,7.773273273315315,8.7,35.4,25.4,5.0,26.1
27111,5.870370370444444,10.1,38.2,27.9,6.4,27.2
27113,6.404761904714285,8.8,30.5,26.5,5.5,28.3
27115,5.77500000005,9.6,38.9,27.7,6.0,30.9
27117,6.712121212,9.5,39.5,27.4,6.0,29.1
27119,7.27083333334375,9.3,38.8,29.2,5.6,29.6
27121,5.48611111125,8.8,38.1,27.4,5.7,27.9
27123,13.18744804651621,9.8,32.6,27.8,5.5,27.8
27125,5.8333333332,9.6,36.8,27.6,6.2,29.4
27127,6.3125,9.2,39.0,27.4,5.7,27.7
27129,5.607843137294118,9.8,38.4,27.4,6.1,27.8
27131,7.251937984674419,9.0,35.0,25.3,5.5,27.9
27133,6.037037036888889,9.1,37.8,26.4,5.9,26.7
27135,5.358974359,8.6,33.3,27.1,5.6,28.5
27137,9.150793650780953,9.2,36.7,25.2,5.7,27.4
27139,8.33606557362295,8.4,33.6,26.6,5.0,25.9
27141,5.966666666775,8.6,37.7,26.7,5.4,25.7
27143,5.3125000001875,9.2,40.7,25.9,5.7,27.2
27145,7.445578231316327,9.6,38.4,28.3,5.9,29.9
27147,6.666666666884615,8.8,36.9,26.8,5.5,28.5
27149,5.787878788090909,9.4,37.9,28.3,5.8,28.4
27151,7.013888888916667,9.7,39.7,26.8,6.1,29.7
27153,4.73333333332,9.5,40.5,27.7,6.3,28.5
27155,6.3000000002,9.2,38.3,27.2,5.8,29.3
27157,7.5964912278421055,8.0,33.1,26.1,5.1,26.9
27159,5.745098039294118,9.8,42.9,28.3,6.1,30.7
27161,6.2777777778,8.7,41.2,27.3,5.5,27.3
27163,8.482968369985402,7.1,30.9,27.7,4.3,24.9
27165,5.861111111083333,10.3,39.3,26.5,5.9,28.1
27167,5.791666666999999,9.3,41.1,28.2,5.9,29.1
27169,7.67543859668421,8.9,34.8,26.8,5.6,28.5
27171,6.5076923076769235,8.5,37.2,25.8,5.3,24.5
27173,5.607142857142857,9.4,39.6,27.2,6.0,29.0
28001,6.000000000032258,16.0,43.6,30.9,7.9,44.4
28003,5.691358024666666,12.3,42.4,30.9,7.3,36.4
28005,3.2380952381428574,15.0,45.0,32.0,7.8,44.4
28007,5.147058823764706,14.6,44.4,31.9,7.2,43.9
28009,3.7619047618571426,13.8,43.6,32.1,7.2,41.4
28011,5.845238095428571,15.5,45.6,32.4,7.0,47.6
28013,5.059523809571429,14.2,41.9,31.0,7.9,41.3
28015,3.5555555555555554,14.8,42.1,31.2,8.2,42.7
28017,4.400000000066667,15.1,47.3,31.0,7.7,45.1
28019,4.7407407407777775,12.7,41.6,32.4,6.8,41.1
28021,3.8333333333333335,18.2,51.2,31.3,7.7,51.6
28023,3.8020833333125,13.6,44.7,30.4,7.2,40.7
28025,5.88235294082353,16.0,42.6,31.2,7.2,44.8
28027,6.3402777781249995,19.0,48.4,32.2,8.3,51.0
28029,4.673611111041667,14.7,46.3,31.4,7.0,44.0
28031,4.871794871923077,13.7,41.4,32.6,7.3,43.1
28033,6.315656565666666,11.3,39.6,31.8,5.9,39.2
28035,7.635220125886793,13.6,43.9,30.9,6.8,40.4
28037,3.979166666625,14.0,42.3,32.0,7.3,43.6
28039,4.538461538461538,12.1,40.4,31.3,7.5,39.9
28041,4.388888888777778,13.1,42.6,32.3,7.3,41.6
28043,6.441176470764706,14.7,45.0,31.9,7.4,42.6
28045,5.8939393939696965,11.2,36.3,31.6,6.9,37.1
28047,7.011029411683824,12.3,34.7,31.7,6.7,39.6
28049,9.73513513512973,16.1,47.0,30.3,6.7,43.4
28051,4.491228070157895,19.6,53.0,31.7,8.2,52.7
28053,5.055555555888889,20.1,51.0,31.7,8.7,50.9
28055,3.8333333334999997,16.4,46.1,32.1,7.8,48.0
28057,4.203703703833333,11.4,37.8,32.4,7.1,37.2
28059,6.272277227722772,11.4,38.4,33.5,6.2,38.4
28061,3.7564102563076927,14.7,44.1,31.1,7.1,45.7
28063,3.1904761905714283,18.8,52.2,30.4,7.6,50.3
28065,3.4305555560000003,15.6,43.8,30.2,7.2,45.6
28067,5.564102564211538,12.6,43.4,30.1,6.7,41.4
28069,3.518518518555555,15.0,47.2,30.5,6.9,46.2
28071,5.733333333266667,11.8,40.0,30.8,6.8,39.4
28073,6.226190476107143,11.4,39.5,30.8,6.4,36.5
28075,6.565656565954545,14.3,39.3,30.9,7.1,43.1
28077,3.924242424272727,14.5,43.3,30.2,7.9,42.5
28079,3.7222222221111116,15.4,45.1,31.2,8.0,42.2
28081,6.220238095303571,12.5,40.6,29.8,6.7,38.4
28083,7.03448275886207,18.9,45.8,32.9,8.1,50.9
28085,4.929487179192308,13.6,42.9,30.8,7.1,40.5
28087,6.685606060545454,13.6,44.1,32.1,6.4,41.6
28089,6.608333333383333,10.7,37.2,31.5,5.3,37.4
28091,4.642857142666666,14.1,44.1,30.8,7.5,43.2
28093,4.268115942043479,14.6,44.4,31.3,7.3,45.4
28095,5.416666666678571,13.5,40.9,31.2,7.2,39.5
28097,5.2424242423636365,16.1,45.5,31.9,8.3,45.1
28099,4.680555555541667,14.8,42.4,31.2,8.2,42.5
28101,4.0,14.2,44.3,31.7,7.5,41.6
28103,4.6833333333,16.7,47.0,31.6,7.5,48.9
28105,5.987654320777778,14.4,41.1,29.0,6.9,39.9
28107,5.214285714238095,15.5,46.0,30.7,7.7,43.2
28109,5.38172043016129,11.4,40.3,30.6,6.9,37.8
28111,4.3666666666,14.0,41.7,31.9,8.1,40.7
28113,6.033333333133333,16.0,46.1,32.6,7.7,46.2
28115,3.9912280702105263,11.9,43.4,31.4,6.7,38.3
28117,5.0916666669,11.8,40.4,30.6,6.8,38.0
28119,5.092592593,18.4,50.3,32.2,8.1,51.6
28121,6.266666666693333,10.6,36.3,28.7,6.0,34.9
28123,4.643939394,15.8,45.8,32.2,8.0,45.2
28125,6.333333333833333,18.9,49.8,31.0,8.4,48.5
28127,4.43333333332,13.2,41.7,31.6,7.1,41.1
28129,3.555555555533333,13.5,42.0,31.9,7.4,40.4
28131,5.203703703777778,12.8,41.4,31.9,7.5,40.9
28133,6.313333333,17.4,47.5,32.0,7.7,49.8
28135,5.138888888833333,16.3,45.3,32.2,7.9,46.9
28137,4.6354166666875,12.8,40.4,29.8,6.8,40.4
28139,4.4895833331875,12.4,42.2,31.3,7.2,41.0
28141,4.99999999982353,11.5,39.9,31.6,7.1,37.3
28143,5.547619047142858,18.6,50.1,30.9,8.2,49.4
28145,4.035087719210526,11.7,39.8,31.9,7.0,37.8
28147,4.3076923076923075,14.3,41.4,32.1,7.1,45.1
28149,6.320512820358974,13.2,41.8,32.9,6.4,43.1
28151,7.5925925925,16.1,44.6,30.0,7.2,47.8
28153,4.617647058705883,13.9,45.5,32.3,7.1,43.2
28155,5.166666666625,11.8,39.8,31.6,6.7,38.9
28157,4.708333332875,17.4,49.3,31.3,7.7,49.5
28159,4.561403508947368,14.6,45.3,30.9,7.2,44.1
28161,4.541666666666667,14.4,43.1,29.8,7.3,42.8
28163,5.265151515,16.8,45.4,33.2,7.9,47.6
29001,7.75999999992,11.1,42.0,31.2,7.3,31.6
29003,5.464285714071429,9.4,42.1,29.8,6.2,30.7
29005,5.833333333285714,10.1,39.4,29.9,6.7,32.7
29007,6.4097222225,11.4,40.2,32.3,7.1,35.6
29009,5.741379310172413,10.7,38.4,31.0,6.9,32.6
29011,5.708333333083334,11.9,42.7,31.7,7.7,33.9
29013,6.047619047928571,10.3,38.3,32.1,6.7,33.5
29015,5.583333333625,10.7,38.4,33.0,7.1,33.7
29017,4.106060605909091,10.9,41.2,32.2,7.3,34.4
29019,7.613026820022988,9.6,33.1,31.8,5.7,30.4
29021,8.400462962833334,11.0,40.1,30.6,6.7,33.2
29023,6.560185185166667,11.2,41.2,32.0,7.4,35.1
29025,6.0166666667,10.7,40.0,29.4,6.9,32.0
29027,5.8774509803235295,10.6,41.7,30.6,6.6,32.1
29029,6.533333333200001,9.7,33.5,30.0,6.3,30.0
29031,6.988095237910714,10.5,40.7,27.9,6.5,34.0
29033,5.62121212109091,10.0,38.9,30.4,6.7,31.1
29035,5.499999999833332,11.1,40.0,31.6,7.3,32.5
29037,7.008771929842105,9.0,35.1,31.5,5.7,30.0
29039,5.5595238093571435,11.5,42.0,32.3,7.9,35.6
29041,5.796296296,9.4,36.2,30.7,6.3,32.2
29043,6.1944444445833335,9.3,36.7,30.8,6.0,30.6
29045,4.976190476571429,11.1,40.4,31.9,7.7,33.0
29047,9.321271929796053,9.6,35.2,33.2,5.9,30.8
29049,6.274509803705882,9.2,38.2,31.8,6.0,31.9
29051,7.077160493925926,9.2,36.7,31.5,5.7,34.1
29053,6.285714285785715,10.4,41.1,30.0,6.5,33.4
29055,5.396825396857143,11.2,38.7,31.7,7.4,34.8
29057,5.148148148111111,11.4,44.5,31.4,7.5,34.7
29059,4.644444444333333,10.9,40.6,32.5,7.3,34.8
29061,5.500000000125,10.7,37.4,32.7,7.2,33.2
29063,5.5833333333,10.0,42.3,30.9,6.5,34.5
29065,6.805555556000001,11.3,38.9,33.1,7.5,34.9
29067,4.515151514909092,11.0,38.7,31.6,7.4,34.3
29069,7.045454545363636,12.1,43.1,32.9,7.7,38.3
29071,6.3589743588461545,9.3,38.8,31.0,6.2,31.2
29073,5.871794871846154,9.7,38.6,31.3,6.4,31.8
29075,6.428571428571429,10.4,37.6,32.8,6.9,34.1
29077,7.983033932173653,9.5,34.5,29.4,6.0,31.6
29079,6.56944444425,10.9,39.7,31.3,7.3,32.5
29081,5.969696969636363,10.7,42.5,31.4,6.8,34.8
29083,6.222222222000001,10.5,40.1,31.7,6.9,33.6
29085,4.203703703666666,11.6,43.9,31.4,7.7,33.8
29087,5.9444444445,10.3,39.6,29.2,6.8,31.7
29089,6.5166666662,10.3,40.0,30.4,6.5,31.1
29091,6.203125,11.9,40.5,32.6,7.8,33.8
29093,5.2407407407777775,10.9,39.4,30.1,7.3,34.2
29095,11.478406326020073,10.7,38.8,30.5,6.0,34.2
29097,7.767730496446808,10.7,35.8,31.2,6.6,33.6
29099,7.102067183441861,9.4,39.1,31.0,6.3,32.6
29101,6.138095238228571,10.1,40.0,31.4,6.5,31.9
29103,5.2000000002,10.9,38.9,32.0,7.4,33.8
29105,5.452380952142858,11.1,44.1,31.2,7.2,34.7
29107,6.2944444445666665,9.7,38.9,33.2,6.3,33.8
29109,6.677419354903226,10.8,41.9,30.5,6.7,33.2
29111,5.893939394272727,11.1,39.9,31.4,7.3,35.1
29113,5.762820512884615,9.5,41.3,31.3,6.2,33.8
29115,5.979166667,10.9,41.4,30.8,7.2,32.3
29117,6.348484848272728,10.0,38.6,31.3,6.3,30.8
29119,4.882352941176471,12.7,41.2,32.0,8.1,34.3
29121,6.107843136823529,10.0,36.9,29.7,6.5,32.1
29123,5.5,10.2,38.0,31.4,6.8,32.4
29125,4.0714285715714285,10.6,38.8,30.3,7.2,31.8
29127,7.833333333241379,10.3,36.1,30.5,6.5,31.5
29129,5.04166666675,10.3,42.4,32.5,6.8,33.6
29131,5.714285714095238,10.4,39.7,31.9,6.6,33.7
29133,6.935897435923077,13.7,44.5,31.9,8.0,39.2
29135,5.930555555666667,10.7,39.8,30.7,6.8,32.7
29137,5.363636363909091,10.6,41.4,31.0,7.0,33.1
29139,5.011904762,10.5,41.2,30.8,6.8,33.5
29141,5.392156862705882,11.2,43.1,31.6,7.5,34.3
29143,6.190476190571429,11.9,41.7,33.2,7.2,37.7
29145,6.122222222377777,9.9,36.9,29.9,6.2,33.6
29147,6.8333333333888895,10.9,42.3,31.8,7.2,32.2
29149,4.5000000001,11.6,44.3,31.8,7.6,36.2
29151,4.606060606090909,8.7,36.6,29.8,5.8,28.7
29153,4.7833333333,12.4,44.2,32.5,8.0,35.5
29155,7.008771929631579,13.8,43.8,33.6,7.7,38.3
29157,6.3854166663125005,10.1,37.3,31.4,6.9,32.0
29159,7.416666666710527,10.4,39.0,32.0,6.6,34.8
29161,6.297297297513514,10.6,39.2,30.9,7.0,32.6
29163,6.264705881941176,11.2,43.3,30.8,7.3,35.0
29165,7.968253968238096,9.3,39.5,32.8,5.6,31.1
29167,5.484848484772727,11.4,42.0,31.5,7.3,33.2
29169,5.7816091953793105,10.5,35.4,29.8,6.0,34.7
29171,5.555555555666667,9.5,40.7,29.5,6.1,32.4
29173,5.370370370444444,10.3,40.0,30.8,6.6,32.7
29175,6.753968253714286,10.9,41.6,32.1,6.8,32.0
29177,5.0980392157058825,10.2,40.4,30.6,6.7,32.7
29179,4.833333333333333,11.3,40.6,33.1,7.5,33.8
29181,4.297619047571429,11.3,42.8,33.7,7.6,37.8
29183,7.910256410307692,8.5,36.1,29.4,5.1,29.0
29185,4.722222222222222,11.1,41.1,29.7,7.4,32.8
29186,5.188888888866667,10.3,36.7,29.9,6.9,31.0
29187,7.193798449976744,10.8,40.0,32.8,6.9,35.7
29189,11.217485549348266,10.2,33.4,27.4,5.8,31.1
29195,6.7986111114583325,10.9,39.1,31.4,6.7,32.8
29197,5.266666666800001,9.5,39.8,32.9,6.3,31.1
29199,4.857142857142857,10.8,39.2,31.5,7.2,31.9
29201,7.380952381028572,12.0,43.4,31.6,7.0,34.9
29203,4.7500000001250005,11.4,41.4,31.0,7.8,34.9
29205,6.642857142714285,11.4,41.4,31.2,7.5,32.6
29207,6.224358974461539,11.3,45.2,31.0,7.2,33.4
29209,5.368055555624999,10.3,40.0,32.1,6.8,32.0
29211,5.04166666625,12.0,40.0,31.9,7.1,33.8
29213,6.509803921676471,11.0,39.2,31.9,7.0,31.6
29215,4.8787878787727275,11.3,41.3,31.4,7.4,37.0
29217,6.537037037277778,10.7,41.3,31.3,6.8,32.5
29219,5.9999999998947375,9.8,37.6,30.4,6.6,30.3
29221,5.096491228052631,11.1,39.0,33.0,7.4,35.1
29223,4.1555555556,10.9,41.4,31.7,7.4,35.5
29225,5.659420289826087,10.3,38.6,30.9,6.8,33.0
29227,4.777777777666667,10.7,39.7,30.4,7.1,33.4
29229,5.482456140473684,11.8,40.9,32.6,7.8,34.6
29510,13.978240740697222,12.0,36.7,29.3,6.5,34.7
30001,7.0,8.0,31.3,25.1,5.9,28.0
30003,5.333333333727273,12.4,41.4,27.4,7.7,33.2
30005,5.25,11.3,41.4,26.3,7.2,32.9
30007,6.333333333,8.3,32.0,25.5,6.3,27.7
30009,6.075757575454546,7.6,29.0,24.1,5.4,27.9
30011,5.166666667,8.2,33.4,27.1,6.0,28.3
30013,8.111111111430555,8.0,35.6,27.1,5.9,28.2
30015,5.527777777833333,8.9,34.5,24.2,6.1,29.7
30017,8.833333333071428,8.1,35.8,24.7,5.5,26.5
30019,4.666666667,8.0,31.9,26.2,5.8,28.9
30021,7.6212121209090915,7.6,35.7,27.3,5.4,27.7
30023,7.015151514909092,8.2,32.9,26.3,6.0,30.9
30025,6.944444444333333,7.7,33.5,25.5,5.5,27.5
30027,7.083333334,7.8,32.1,25.9,5.6,28.0
30029,7.285714285685715,7.0,30.2,25.1,5.3,25.9
30031,10.608333333833334,6.6,23.7,24.5,5.1,24.6
30033,6.666666667,7.9,32.0,25.6,5.7,27.1
30035,5.111111111,14.2,36.2,27.8,8.5,33.5
30037,5.833333333,9.1,34.1,25.7,6.5,28.5
30039,6.277777777666667,8.1,32.4,25.5,5.9,27.8
30041,7.184210526684211,9.5,34.9,25.1,6.6,30.0
30043,6.433333333,7.3,29.4,24.9,5.4,25.8
30045,5.333333333500001,7.9,33.4,25.1,6.0,27.6
30047,5.53333333328,9.1,33.9,25.5,6.2,27.0
30049,7.820261438215686,6.5,30.1,24.6,4.9,24.7
30051,5.4166666665,10.1,37.4,28.6,7.5,30.7
30053,7.058823529588235,8.6,30.9,25.9,6.2,28.5
30055,6.833333333000001,7.1,34.2,25.4,5.2,26.9
30057,5.357142857285715,7.1,26.5,24.7,5.2,26.1
30059,5.333333333500001,7.4,33.7,25.5,5.2,26.1
30061,5.87499999975,8.1,35.1,26.3,5.6,29.0
30063,11.96271929843421,7.1,29.2,26.2,5.3,24.8
30065,5.666666666799999,8.2,33.3,26.3,6.0,30.3
30067,7.999999999411764,7.2,27.7,24.8,5.2,26.9
30069,5.0,7.8,32.8,26.0,5.7,27.9
30071,7.375000000749999,7.7,39.4,26.4,5.6,28.8
30073,6.0,8.8,34.4,24.9,6.1,28.0
30075,5.0,8.4,33.2,26.7,6.0,27.8
30077,6.541666666625,8.6,32.7,26.5,6.4,30.1
30079,6.166666667,10.3,36.5,26.3,7.5,30.7
30081,5.795698924645161,7.1,32.7,24.8,5.1,24.7
30083,7.29166666675,7.8,35.7,26.8,5.6,28.3
30085,6.363636363727273,13.0,40.6,25.9,8.0,34.8
30087,6.895833333000001,10.8,39.7,27.0,7.0,33.6
30089,5.950000000099999,8.6,35.3,26.1,6.0,30.1
30091,5.6333333334,7.4,32.7,25.7,5.4,27.5
30093,13.693693694243242,8.1,29.8,25.0,5.8,28.7
30095,6.047619047142858,6.8,31.9,26.6,4.9,27.0
30097,7.0333333334,7.3,32.1,25.5,5.3,27.7
30099,6.0,7.6,31.3,25.4,5.5,25.9
30101,6.4999999998749995,8.8,35.1,28.1,6.4,29.5
30103,5.166666667,7.6,31.0,25.9,5.5,28.1
30105,7.020833333375,8.3,36.1,26.1,5.8,27.5
30107,6.5,9.0,35.4,26.6,6.5,30.0
30109,6.5,8.3,34.5,26.1,6.0,27.5
30111,8.0386904761875,8.2,34.6,25.3,5.3,24.9
31001,7.6321839081379315,9.6,40.7,29.0,5.9,31.8
31003,5.395833333375,8.9,40.8,29.4,5.7,31.0
31005,5.0,9.3,39.0,28.8,6.1,30.5
31007,5.5,9.0,39.0,28.1,5.7,27.7
31009,6.666666667,9.8,39.4,27.9,6.2,28.7
31011,6.0,9.0,35.3,29.7,6.1,28.6
31013,7.62499999975,9.8,40.5,28.4,6.0,31.4
31015,6.583333333500001,9.7,40.7,29.4,6.2,30.2
31017,6.916666667,9.4,40.6,27.7,6.1,31.5
31019,7.7061403511315785,10.2,43.4,28.9,6.4,28.7
31021,6.583333333333333,9.7,40.6,28.7,6.3,31.7
31023,4.999999999857143,8.4,39.4,26.9,5.5,29.2
31025,6.3492063493333335,8.3,38.1,30.9,5.6,31.0
31027,5.833333333333333,8.8,40.4,26.3,5.8,27.1
31029,6.66666666675,10.0,38.5,28.9,6.2,31.2
31031,6.095238094857144,10.8,42.0,28.8,6.8,29.3
31033,7.3000000003,9.7,41.2,29.4,6.2,32.1
31035,5.952380952428571,9.9,44.2,29.6,6.3,30.4
31037,7.7499999997,12.2,38.8,29.5,7.0,30.6
31039,7.395833333375,9.7,39.7,29.8,6.1,27.4
31041,5.897435897384615,9.6,38.7,29.7,6.3,29.8
31043,11.512820514384616,12.7,45.8,30.0,6.3,32.0
31045,7.791666667,9.7,39.5,28.7,6.1,27.9
31047,6.89130434773913,11.9,41.4,28.6,6.8,31.2
31049,6.5,9.7,38.5,28.3,6.1,30.7
31051,4.642857142857143,10.2,40.5,30.7,6.6,29.8
31053,8.33333333334375,9.6,38.7,31.0,6.1,30.6
31055,11.835345405826962,10.0,35.8,30.1,6.2,29.0
31057,7.166666667666667,9.5,41.2,30.0,5.9,30.4
31059,7.5333333342,9.1,38.9,29.3,6.0,29.7
31061,6.208333333500001,9.9,42.3,28.1,6.5,30.6
31063,5.666666666666667,9.7,40.6,27.5,6.5,28.3
31065,7.0,10.0,41.4,28.0,6.6,29.1
31067,7.416666666545454,10.2,42.6,30.6,6.6,30.6
31069,6.166666666499999,10.7,42.3,29.2,7.1,30.7
31071,5.833333333000001,8.5,37.9,28.1,5.6,27.8
31073,5.666666666499999,9.0,38.7,28.5,5.9,30.0
31075,6.666666667,8.4,36.6,28.6,5.7,30.2
31077,6.0,9.0,38.1,28.6,5.8,29.6
31079,8.287234042617023,11.0,38.0,29.5,6.4,31.2
31081,6.166666666333334,9.0,41.7,29.6,5.8,28.9
31083,5.666666666666667,8.8,36.6,28.9,5.7,27.6
31085,5.0,10.6,40.5,29.0,7.0,29.8
31087,5.625,10.0,43.4,30.5,6.6,29.1
31089,6.9305555559166665,9.9,39.2,27.9,6.3,29.3
31091,6.833333333,9.2,39.9,28.2,6.0,27.9
31093,5.611111111166667,8.8,38.1,27.6,5.8,30.0
31095,7.027777778166667,9.9,39.9,29.2,6.5,30.1
31097,6.25000000025,9.8,40.3,30.2,5.9,31.1
31099,6.4666666666,9.4,38.3,28.5,6.2,29.1
31101,7.555555556333333,9.5,37.0,27.8,6.1,29.7
31103,6.0,9.7,39.8,29.2,6.3,31.4
31105,6.8333333335,11.0,43.8,28.9,6.9,31.5
31107,7.027777777666667,10.1,43.8,28.6,6.5,31.9
31109,13.232172470815922,9.2,33.1,29.7,5.7,29.9
31111,8.12380952357143,11.3,39.4,28.5,7.3,29.2
31113,6.0,7.8,37.9,28.0,4.9,28.0
31115,6.166666667,9.4,38.7,29.5,6.1,30.4
31117,4.833333333,10.0,40.8,28.4,6.3,29.6
31119,7.9500000001,10.2,40.3,31.7,6.0,31.1
31121,5.9166666665,9.5,40.1,27.0,6.1,29.5
31123,5.4,9.7,38.9,29.1,6.2,29.2
31125,5.833333333400001,9.9,40.5,29.9,6.1,29.0
31127,6.541666667,9.5,40.9,27.5,6.3,27.9
31129,6.2666666666,8.8,38.2,28.7,5.9,30.3
31131,7.236111111166667,9.4,37.2,29.9,6.0,30.1
31133,5.333333333333333,9.9,39.2,29.0,6.6,31.9
31135,5.0,9.6,39.3,27.8,6.3,30.5
31137,7.287878788272727,8.7,43.2,31.0,5.6,29.5
31139,5.861111111166667,8.6,41.4,27.6,5.7,29.5
31141,7.898809523785714,9.6,36.4,29.2,5.8,28.2
31143,5.7666666666,9.4,40.2,26.9,6.1,28.8
31145,7.6388888887499995,9.0,39.5,27.9,5.6,29.6
31147,5.619047619,10.5,44.2,28.3,6.8,31.0
31149,5.5833333335,9.0,41.0,29.0,5.9,29.3
31151,5.6833333333,11.4,40.8,29.0,6.7,31.1
31153,8.105839416072993,10.0,38.4,30.0,5.3,28.1
31155,6.1458333333125,8.6,36.2,26.4,5.5,29.5
31157,7.458333333361111,10.8,42.0,26.5,6.0,28.6
31159,5.652777777833333,8.0,41.7,27.4,5.2,28.0
31161,6.083333333333333,9.8,36.3,29.6,6.1,31.9
31163,6.5,10.0,40.0,27.7,6.7,30.5
31165,4.333333333,11.2,40.9,29.2,7.4,31.2
31167,4.6944444445,9.5,37.9,28.2,5.9,29.3
31169,6.366666666,10.3,40.2,29.1,6.6,30.8
31171,6.833333333,8.9,36.9,29.2,5.8,28.5
31173,6.111111111,14.4,48.8,26.2,7.9,33.0
31175,5.9,9.1,40.2,27.4,6.1,30.6
31177,5.787037036944444,8.1,37.8,30.1,5.5,28.7
31179,6.0833333337,9.6,37.3,26.8,6.1,29.7
31181,6.20833333325,10.1,39.5,27.8,6.2,30.5
31183,4.833333333,9.4,38.6,28.1,6.2,29.9
31185,7.969696969,8.5,38.9,28.1,5.5,28.7
32001,6.3833333337500004,9.6,33.6,30.7,6.2,29.7
32003,11.957624935561052,10.3,32.8,32.0,5.9,31.4
32005,6.4375,7.6,30.5,26.8,5.2,26.6
32007,6.220720720702703,9.6,35.5,31.3,6.0,29.5
32009,4.25,11.2,35.5,30.9,7.3,32.8
32011,4.5,10.1,33.9,30.8,6.8,32.2
32013,6.023809524,10.8,33.8,30.5,7.0,29.8
32015,6.333333333400001,10.2,33.8,30.6,6.5,31.4
32017,5.416666666499999,9.1,32.1,30.2,6.3,29.1
32019,5.018518518481482,9.8,35.9,29.7,6.7,29.9
32021,4.7916666665,11.7,35.0,30.8,7.5,33.6
32023,5.123188405869565,10.7,32.0,29.8,6.8,30.3
32027,5.6666666673999995,10.0,34.8,29.8,6.4,30.5
32029,4.166666666666667,8.1,31.3,30.4,5.6,28.8
32031,10.149572649676282,9.6,29.8,31.0,6.0,28.7
32033,7.314814814333333,10.1,33.4,30.4,6.7,30.7
32510,9.775193798465116,9.9,32.6,29.8,6.3,29.5
33001,7.204081632387756,8.1,30.3,27.0,5.8,25.3
33003,6.7333333333750005,7.0,28.5,28.4,5.5,26.5
33005,6.742937853033899,8.1,31.2,24.8,5.9,27.2
33007,6.481481481416667,9.1,35.9,29.4,6.1,28.6
33009,7.673809523828571,7.6,28.8,25.9,5.5,25.8
33011,7.645061728351852,7.7,29.8,27.5,4.9,26.0
33013,6.782178217831683,7.9,30.7,28.5,5.3,26.2
33015,7.000915750912088,7.5,31.7,28.2,4.9,24.4
33017,6.9199134199870125,9.1,32.9,30.4,5.6,28.6
33019,6.434210526447369,8.6,32.3,26.4,5.9,25.9
34001,12.18931159416848,10.0,33.2,32.1,5.7,31.3
34003,13.515170670005055,8.4,25.8,30.2,4.7,23.9
34005,9.813620071569892,8.4,32.6,32.0,4.8,29.7
34007,12.821553228578535,10.1,32.8,31.8,5.5,32.0
34009,11.184981685307692,8.5,31.7,30.8,5.7,28.6
34011,8.70666666658,11.3,36.8,32.2,6.4,32.9
34013,13.334575260769002,10.2,29.1,31.3,5.1,30.3
34015,10.772251308905759,8.7,36.3,31.6,5.6,27.9
34017,14.382771535784268,10.1,30.7,33.5,5.2,27.0
34019,6.833333333354431,7.5,26.5,30.4,5.4,24.9
34021,12.329889807177686,8.9,30.7,31.4,5.1,28.8
34023,11.867750159361377,9.9,26.9,32.6,5.0,27.5
34025,11.34825870640725,7.9,29.3,32.1,5.0,26.4
34027,9.987005649772883,7.3,25.9,29.6,4.7,25.7
34029,8.636684303449735,8.5,33.2,29.8,5.8,28.0
34031,13.523287671208218,10.7,31.7,31.4,5.8,28.8
34033,9.45666666654,8.8,36.3,30.8,5.6,30.6
34035,9.014732964861878,7.8,26.9,31.3,4.5,25.0
34037,6.481481481537037,7.6,29.3,30.4,5.2,27.4
34039,13.113908872863309,9.3,28.0,30.7,5.0,26.4
34041,8.502109704797467,7.7,29.1,31.8,5.1,28.2
35001,12.450688073433486,9.3,28.1,30.0,5.6,29.0
35003,4.944444444333333,11.2,33.0,29.2,7.3,33.4
35005,7.903846154038462,12.0,42.0,32.5,6.7,33.1
35006,5.5317460317142855,13.8,38.3,27.0,7.7,34.0
35007,7.104166666875,11.0,35.6,28.0,6.3,31.0
35009,7.841666666499999,10.7,34.9,28.8,6.4,31.2
35011,6.916666666499999,11.0,33.1,28.7,6.4,30.7
35013,7.4031007752558144,12.1,36.0,29.5,6.2,31.4
35015,7.73863636375,11.6,39.1,30.1,6.3,30.3
35017,6.1799999998,11.2,35.0,28.4,6.3,28.3
35019,5.875,14.0,35.6,29.7,6.8,31.5
35021,6.333333333,11.3,35.0,29.7,6.5,31.3
35023,8.222222221,12.5,34.9,28.5,6.6,29.9
35025,7.516666666633333,12.7,35.5,29.3,6.6,31.7
35027,7.238095238071429,9.8,30.5,27.5,6.2,29.0
35028,6.303921568411765,6.4,22.4,27.7,4.2,25.2
35029,7.568627451529412,14.8,38.7,31.2,7.7,34.4
35031,5.157232704150943,16.6,37.4,26.0,9.0,34.0
35033,4.8333333332,13.2,37.0,29.6,6.5,30.4
35035,6.386524822914894,11.2,38.8,28.6,6.4,31.4
35037,8.249999999083334,11.9,36.0,29.1,6.9,31.8
35039,4.844827586206897,13.2,38.8,27.7,6.7,29.6
